
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 2.40000,1199.98754,15.14700,9992.31334,32.50712, 1.98740, 3.75992,500.33281, 3.27605, 0.24991,13.99381, 0.21357, 2.35306, 0.05210,-0.01136, 0.94050, 0.46466,220.07006,1455.03205,1926.32095,-2.16195,-1.23872, 0.52494,
 2.50000,1249.97590,17.15745,9991.48577,33.90266, 1.87453, 3.97314,500.38081, 3.25376, 0.28628,13.76906, 0.23295, 2.45312, 0.05185,-0.01359, 0.93653, 0.46470,220.11799,1455.07884,1926.32095,-2.16195,-1.23872, 0.52494,
 2.60000,1299.96125,19.33251,9990.58939,35.27464, 1.75201, 4.19390,500.43432, 3.22946, 0.31632,13.53011, 0.25625, 2.57380, 0.05158,-0.01538, 0.93225, 0.46475,220.17126,1455.12954,1926.32095,-2.16195,-1.23872, 0.52494,
 2.70000,1349.94322,21.67695,9989.61938,36.62264, 1.61879, 4.42357,500.49374, 3.20376, 0.33815,13.29737, 0.28367, 2.70921, 0.05130,-0.01662, 0.92779, 0.46480,220.23023,1455.18439,1926.32095,-2.16195,-1.23872, 0.52494,
 2.80000,1399.92139,24.19538,9988.57075,37.94816, 1.47412, 4.66298,500.55941, 3.17726, 0.35068,13.08929, 0.31519, 2.85261, 0.05101,-0.01725, 0.92326, 0.46486,220.29526,1455.24370,1926.32095,-2.16195,-1.23872, 0.52494,
 2.90000,1449.89533,26.89235,9987.43836,39.25436, 1.31759, 4.91237,500.63169, 3.15049, 0.35365,12.92095, 0.35062, 2.99694, 0.05072,-0.01726, 0.91879, 0.46492,220.36669,1455.30774,1926.32095,-2.16195,-1.23872, 0.52494,
 3.00000,1499.86454,29.77234,9986.21696,40.54569, 1.14921, 5.17142,500.71091, 3.12390, 0.34758,12.80306, 0.38965, 3.13544, 0.05042,-0.01670, 0.91444, 0.46500,220.44487,1455.37682,1926.32095,-2.16195,-1.23872, 0.52494,
 3.10000,1549.82849,32.83978,9984.90115,41.82739, 0.96936, 5.43931,500.79738, 3.09783, 0.33369,12.74151, 0.43184, 3.26220, 0.05014,-0.01565, 0.91029, 0.46507,220.53010,1455.45124,1926.32095,-2.16195,-1.23872, 0.52494,
 3.20000,1599.78660,36.09910,9983.48543,43.10506, 0.77876, 5.71481,500.89141, 3.07250, 0.31373,12.73719, 0.47670, 3.37252, 0.04986,-0.01423, 0.90637, 0.46516,220.62269,1455.53132,1926.32095,-2.16195,-1.23872, 0.52494,
 3.30000,1649.73824,39.55467,9981.96420,44.38416, 0.57843, 5.99644,500.99329, 3.04802, 0.28979,12.78637, 0.52372, 3.46324, 0.04959,-0.01258, 0.90269, 0.46525,220.72296,1455.61737,1926.32095,-2.16195,-1.23872, 0.52494,
 3.40000,1699.68271,43.21085,9980.33176,45.66957, 0.36955, 6.28256,501.10331, 3.02438, 0.26414,12.88130, 0.57236, 3.53285, 0.04933,-0.01086, 0.89924, 0.46535,220.83120,1455.70972,1926.32095,-2.16195,-1.23872, 0.52494,
 3.50000,1749.61926,47.07189,9978.58235,46.96528, 0.15342, 6.57155,501.22178, 3.00146, 0.23903,13.01119, 0.62211, 3.58154, 0.04908,-0.00920, 0.89599, 0.46546,220.94773,1455.80868,1926.32095,-2.16195,-1.23872, 0.52494,
 3.60000,1799.54708,51.14200,9976.71014,48.27409,-0.06871, 6.86187,501.34901, 2.97906, 0.21648,13.16326, 0.67249, 3.61101, 0.04883,-0.00774, 0.89289, 0.46557,221.07287,1455.91460,1926.32095,-2.16195,-1.23872, 0.52494,
 3.70000,1849.46531,55.42521,9974.70922,49.59751,-0.29572, 7.15221,501.48532, 2.95692, 0.19816,13.32394, 0.72308, 3.62426, 0.04858,-0.00657, 0.88987, 0.46569,221.20694,1456.02781,1926.32095,-2.16195,-1.23872, 0.52494,
 3.80000,1899.37302,59.92545,9972.57366,50.93573,-0.52670, 7.44152,501.63104, 2.93472, 0.18528,13.48000, 0.77357, 3.62525, 0.04833,-0.00578, 0.88687, 0.46583,221.35032,1456.14865,1926.32095,-2.16195,-1.23872, 0.52494,
 3.90000,1949.26925,64.64642,9970.29746,52.28766,-0.76103, 7.72909,501.78654, 2.91211, 0.17850,13.61959, 0.82375, 3.61852, 0.04807,-0.00540, 0.88381, 0.46597,221.50335,1456.27745,1926.32095,-2.16195,-1.23872, 0.52494,
 4.00000,1999.15301,69.59162,9967.87462,53.65116,-0.99840, 8.01451,501.95220, 2.88877, 0.17797,13.73310, 0.87351, 3.60878, 0.04780,-0.00542, 0.88062, 0.46612,221.66644,1456.41455,1926.32095,-2.16195,-1.23872, 0.52494,
 4.10000,2049.02323,74.76430,9965.29907,55.02327,-1.23887, 8.29768,502.12841, 2.86440, 0.18327,13.81378, 0.92289, 3.60051, 0.04751,-0.00583, 0.87725, 0.46627,221.83997,1456.56031,1926.32095,-2.16195,-1.23872, 0.52494,
 4.20000,2098.87885,80.16746,9962.56475,56.40050,-1.48281, 8.57877,502.31556, 2.83877, 0.19356,13.85806, 0.97205, 3.59763, 0.04721,-0.00655, 0.87365, 0.46644,222.02437,1456.71507,1926.32095,-2.16195,-1.23872, 0.52494,
 4.30000,2148.71875,85.80382,9959.66554,57.77915,-1.73086, 8.85812,502.51407, 2.81173, 0.20764,13.86566, 1.02121, 3.60323, 0.04688,-0.00750, 0.86979, 0.46662,222.22006,1456.87918,1926.32095,-2.16195,-1.23872, 0.52494,
 4.40000,2198.54180,91.67583,9956.59532,59.15566,-1.98389, 9.13622,502.72436, 2.78322, 0.22406,13.83935, 1.07069, 3.61931, 0.04654,-0.00860, 0.86567, 0.46681,222.42745,1457.05298,1926.32095,-2.16195,-1.23872, 0.52494,
 4.50000,2248.34685,97.78570,9953.34792,60.52683,-2.24289, 9.41362,502.94682, 2.75328, 0.24129,13.78454, 1.12081, 3.64679, 0.04618,-0.00974, 0.86131, 0.46701,222.64697,1457.23684,1926.32095,-2.16195,-1.23872, 0.52494,
 4.60000,2298.13270,104.13535,9949.91717,61.89014,-2.50891, 9.69082,503.18188, 2.72201, 0.25783,13.70859, 1.17187, 3.68542, 0.04580,-0.01081, 0.85672, 0.46723,222.87906,1457.43109,1926.32095,-2.16195,-1.23872, 0.52494,
 4.70000,2347.89814,110.72648,9946.29684,63.24384,-2.78292, 9.96830,503.42991, 2.68961, 0.27233,13.62014, 1.22416, 3.73394, 0.04540,-0.01174, 0.85196, 0.46745,223.12412,1457.63610,1926.32095,-2.16195,-1.23872, 0.52494,
 4.80000,2397.64194,117.56057,9942.48069,64.58707,-3.06577,10.24639,503.69133, 2.65630, 0.28367,13.52829, 1.27789, 3.79020, 0.04499,-0.01246, 0.84707, 0.46769,223.38258,1457.85222,1926.32095,-2.16195,-1.23872, 0.52494,
 4.90000,2447.36282,124.63892,9938.46243,65.91987,-3.35810,10.52529,503.96650, 2.62233, 0.29108,13.44182, 1.33318, 3.85142, 0.04457,-0.01291, 0.84212, 0.46793,223.65484,1458.07981,1926.32095,-2.16195,-1.23872, 0.52494,
 5.00000,2497.05948,131.96263,9934.23573,67.24313,-3.66031,10.80506,504.25581, 2.58798, 0.29411,13.36850, 1.39010, 3.91445, 0.04413,-0.01308, 0.83715, 0.46820,223.94130,1458.31925,1926.32095,-2.16195,-1.23872, 0.52494,
 5.10000,2546.73058,139.53265,9929.79422,68.55843,-3.97249,11.08560,504.55960, 2.55347, 0.29271,13.31459, 1.44863, 3.97603, 0.04370,-0.01296, 0.83222, 0.46847,224.24237,1458.57088,1926.32095,-2.16195,-1.23872, 0.52494,
 5.20000,2596.37473,147.34980,9925.13152,69.86791,-4.29446,11.36668,504.87823, 2.51901, 0.28716,13.28440, 1.50867, 4.03309, 0.04326,-0.01258, 0.82736, 0.46876,224.55844,1458.83509,1926.32095,-2.16195,-1.23872, 0.52494,
 5.30000,2645.99050,155.41474,9920.24119,71.17405,-4.62578,11.64798,505.21204, 2.48477, 0.27804,13.28011, 1.57007, 4.08291, 0.04282,-0.01197, 0.82261, 0.46906,224.88989,1459.11224,1926.32095,-2.16195,-1.23872, 0.52494,
 5.40000,2695.57642,163.72802,9915.11676,72.47943,-4.96577,11.92909,505.56138, 2.45085, 0.26617,13.30177, 1.63262, 4.12338, 0.04237,-0.01120, 0.81799, 0.46937,225.23711,1459.40269,1926.32095,-2.16195,-1.23872, 0.52494,
 5.50000,2745.13098,172.29007,9909.75177,73.78658,-5.31360,12.20958,505.92656, 2.41730, 0.25250,13.34743, 1.69610, 4.15310, 0.04193,-0.01033, 0.81350, 0.46970,225.60048,1459.70684,1926.32095,-2.16195,-1.23872, 0.52494,
 5.60000,2794.65261,181.10118,9904.13974,75.09774,-5.66832,12.48900,506.30791, 2.38413, 0.23808,13.41348, 1.76024, 4.17141, 0.04148,-0.00942, 0.80913, 0.47005,225.98038,1460.02504,1926.32095,-2.16195,-1.23872, 0.52494,
 5.70000,2844.13971,190.16150,9898.27418,76.41474,-6.02896,12.76693,506.70576, 2.35129, 0.22390,13.49501, 1.82481, 4.17844, 0.04104,-0.00855, 0.80489, 0.47041,226.37719,1460.35767,1926.32095,-2.16195,-1.23872, 0.52494,
 5.80000,2893.59063,199.47105,9892.14865,77.73889,-6.39460,13.04300,507.12042, 2.31869, 0.21088,13.58634, 1.88956, 4.17501, 0.04059,-0.00776, 0.80073, 0.47078,226.79131,1460.70512,1926.32095,-2.16195,-1.23872, 0.52494,
 5.90000,2943.00370,209.02968,9885.75673,79.07089,-6.76441,13.31688,507.55222, 2.28621, 0.19976,13.68147, 1.95428, 4.16256, 0.04014,-0.00712, 0.79663, 0.47117,227.22311,1461.06775,1926.32095,-2.16195,-1.23872, 0.52494,
 6.00000,2992.37721,218.83711,9879.09204,80.41088,-7.13772,13.58833,508.00147, 2.25372, 0.19107,13.77463, 2.01880, 4.14294, 0.03968,-0.00665, 0.79256, 0.47158,227.67299,1461.44592,1926.32095,-2.16195,-1.23872, 0.52494,
 6.10000,3041.70942,228.89285,9872.14827,81.75845,-7.51404,13.85716,508.46848, 2.22106, 0.18511,13.86070, 2.08301, 4.11828, 0.03921,-0.00637, 0.78849, 0.47200,228.14133,1461.84002,1926.32095,-2.16195,-1.23872, 0.52494,
 6.20000,3090.99859,239.19625,9864.91918,83.11270,-7.89309,14.12326,508.95357, 2.18812, 0.18192,13.93554, 2.14684, 4.09080, 0.03873,-0.00627, 0.78438, 0.47243,228.62852,1462.25040,1926.32095,-2.16195,-1.23872, 0.52494,
 6.30000,3140.24294,249.74646,9857.39861,84.47240,-8.27481,14.38654,509.45705, 2.15477, 0.18133,13.99631, 2.21031, 4.06259, 0.03824,-0.00635, 0.78022, 0.47289,229.13496,1462.67743,1926.32095,-2.16195,-1.23872, 0.52494,
 6.40000,3189.44071,260.54245,9849.58047,85.83608,-8.65932,14.64697,509.97921, 2.12095, 0.18293,14.04154, 2.27346, 4.03550, 0.03773,-0.00658, 0.77599, 0.47336,229.66104,1463.12146,1926.32095,-2.16195,-1.23872, 0.52494,
 6.50000,3238.59011,271.58300,9841.45879,87.20221,-9.04688,14.90454,510.52034, 2.08661, 0.18619,14.07121, 2.33639, 4.01098, 0.03721,-0.00692, 0.77167, 0.47385,230.20713,1463.58285,1926.32095,-2.16195,-1.23872, 0.52494,
 6.60000,3287.68937,282.86669,9833.02765,88.56931,-9.43789,15.15922,511.08073, 2.05176, 0.19046,14.08659, 2.39921, 3.99001, 0.03668,-0.00732, 0.76728, 0.47435,230.77362,1464.06194,1926.32095,-2.16195,-1.23872, 0.52494,
 6.70000,3336.73668,294.39192,9824.28125,89.93609,-9.83281,15.41100,511.66065, 2.01644, 0.19504,14.09012, 2.46208, 3.97303, 0.03614,-0.00773, 0.76282, 0.47487,231.36089,1464.55907,1926.32095,-2.16195,-1.23872, 0.52494,
 6.80000,3385.73028,306.15690,9815.21385,91.30156,-10.23210,15.65986,512.26036, 1.98075, 0.19925,14.08505, 2.52511, 3.95996, 0.03558,-0.00812, 0.75831, 0.47541,231.96931,1465.07460,1926.32095,-2.16195,-1.23872, 0.52494,
 6.90000,3434.66837,318.15969,9805.81980,92.66506,-10.63620,15.90576,512.88011, 1.94479, 0.20248,14.07519, 2.58843, 3.95021, 0.03501,-0.00844, 0.75378, 0.47597,232.59923,1465.60885,1926.32095,-2.16195,-1.23872, 0.52494,
 7.00000,3483.54916,330.39817,9796.09351,94.02636,-11.04546,16.14863,513.52014, 1.90871, 0.20423,14.06453, 2.65213, 3.94280, 0.03443,-0.00865, 0.74925, 0.47655,233.25102,1466.16216,1926.32095,-2.16195,-1.23872, 0.52494,
 7.10000,3532.37085,342.87008,9786.02949,95.38560,-11.46012,16.38842,514.18067, 1.87266, 0.20415,14.05693, 2.71623, 3.93645, 0.03385,-0.00874, 0.74477, 0.47714,233.92503,1466.73486,1926.32095,-2.16195,-1.23872, 0.52494,
 7.20000,3581.13164,355.57301,9775.62226,96.74331,-11.88027,16.62506,514.86191, 1.83678, 0.20204,14.05578, 2.78076, 3.92967, 0.03325,-0.00870, 0.74037, 0.47776,234.62160,1467.32728,1926.32095,-2.16195,-1.23872, 0.52494,
 7.30000,3629.82972,368.50442,9764.86645,98.10030,-12.30588,16.85849,515.56408, 1.80123, 0.19788,14.06381, 2.84567, 3.92093, 0.03265,-0.00851, 0.73606, 0.47839,235.34108,1467.93975,1926.32095,-2.16195,-1.23872, 0.52494,
 7.40000,3678.46326,381.66166,9753.75671,99.45764,-12.73674,17.08866,516.28735, 1.76612, 0.19181,14.08288, 2.91086, 3.90878, 0.03205,-0.00820, 0.73189, 0.47904,236.08379,1468.57259,1926.32095,-2.16195,-1.23872, 0.52494,
 7.50000,3727.03042,395.04194,9742.28775,100.81653,-13.17254,17.31553,517.03191, 1.73156, 0.18409,14.11392, 2.97622, 3.89194, 0.03145,-0.00778, 0.72786, 0.47971,236.85008,1469.22612,1926.32095,-2.16195,-1.23872, 0.52494,
 7.60000,3775.52936,408.64238,9730.45436,102.17819,-13.61285,17.53911,517.79793, 1.69763, 0.17511,14.15690, 3.04160, 3.86942, 0.03084,-0.00729, 0.72400, 0.48040,237.64026,1469.90066,1926.32095,-2.16195,-1.23872, 0.52494,
 7.70000,3823.95822,422.45997,9718.25137,103.54382,-14.05716,17.75939,518.58559, 1.66436, 0.16533,14.21089, 3.10683, 3.84056, 0.03023,-0.00674, 0.72030, 0.48111,238.45468,1470.59653,1926.32095,-2.16195,-1.23872, 0.52494,
 7.80000,3872.31511,436.49162,9705.67368,104.91447,-14.50494,17.97642,519.39503, 1.63177, 0.15522,14.27421, 3.17173, 3.80510, 0.02962,-0.00618, 0.71677, 0.48184,239.29364,1471.31404,1926.32095,-2.16195,-1.23872, 0.52494,
 7.90000,3920.59817,450.73413,9692.71626,106.29100,-14.95563,18.19025,520.22640, 1.59985, 0.14525,14.34463, 3.23612, 3.76312, 0.02901,-0.00564, 0.71341, 0.48258,240.15748,1472.05351,1926.32095,-2.16195,-1.23872, 0.52494,
 8.00000,3968.80550,465.18418,9679.37418,107.67401,-15.40874,18.40093,521.07984, 1.56858, 0.13586,14.41955, 3.29983, 3.71508, 0.02840,-0.00514, 0.71020, 0.48335,241.04652,1472.81525,1926.32095,-2.16195,-1.23872, 0.52494,
 8.10000,4016.93521,479.83837,9665.64258,109.06384,-15.86381,18.60854,521.95548, 1.53790, 0.12739,14.49622, 3.36272, 3.66172, 0.02778,-0.00471, 0.70713, 0.48414,241.96106,1473.59956,1926.32095,-2.16195,-1.23872, 0.52494,
 8.20000,4064.98541,494.69321,9651.51671,110.46057,-16.32048,18.81310,522.85346, 1.50776, 0.12008,14.57204, 3.42468, 3.60400, 0.02716,-0.00437, 0.70419, 0.48495,242.90143,1474.40674,1926.32095,-2.16195,-1.23872, 0.52494,
 8.30000,4112.95422,509.74508,9636.99190,111.86403,-16.77849,19.01467,523.77387, 1.47809, 0.11409,14.64469, 3.48562, 3.54302, 0.02653,-0.00412, 0.70136, 0.48577,243.86793,1475.23708,1926.32095,-2.16195,-1.23872, 0.52494,
 8.40000,4160.83977,524.99028,9622.06362,113.27385,-17.23769,19.21322,524.71683, 1.44886, 0.10941,14.71231, 3.54551, 3.47993, 0.02590,-0.00397, 0.69862, 0.48662,244.86089,1476.09089,1926.32095,-2.16195,-1.23872, 0.52494,
 8.50000,4208.64020,540.42500,9606.72744,114.68952,-17.69803,19.40875,525.68243, 1.42001, 0.10596,14.77366, 3.60432, 3.41580, 0.02526,-0.00390, 0.69598, 0.48749,245.88060,1476.96843,1926.32095,-2.16195,-1.23872, 0.52494,
 8.60000,4256.35365,556.04535,9590.97903,116.11044,-18.15953,19.60117,526.67076, 1.39152, 0.10355,14.82812, 3.66208, 3.35160, 0.02462,-0.00391, 0.69342, 0.48837,246.92736,1477.87001,1926.32095,-2.16195,-1.23872, 0.52494,
 8.70000,4303.97831,571.84730,9574.81421,117.53599,-18.62232,19.79038,527.68189, 1.36339, 0.10191,14.87577, 3.71883, 3.28807, 0.02397,-0.00397, 0.69094, 0.48928,248.00147,1478.79588,1926.32095,-2.16195,-1.23872, 0.52494,
 8.80000,4351.51237,587.82677,9558.22887,118.96562,-19.08656,19.97625,528.71590, 1.33564, 0.10074,14.91726, 3.77462, 3.22572, 0.02331,-0.00406, 0.68856, 0.49021,249.10323,1479.74632,1926.32095,-2.16195,-1.23872, 0.52494,
 8.90000,4398.95403,603.97956,9541.21904,120.39888,-19.55243,20.15863,529.77282, 1.30829, 0.09970,14.95379, 3.82952, 3.16478, 0.02264,-0.00416, 0.68627, 0.49116,250.23292,1480.72160,1926.32095,-2.16195,-1.23872, 0.52494,
 9.00000,4446.30154,620.30136,9523.78084,121.83544,-20.02012,20.33735,530.85271, 1.28142, 0.09848,14.98693, 3.88358, 3.10523, 0.02197,-0.00424, 0.68409, 0.49213,251.39082,1481.72198,1926.32095,-2.16195,-1.23872, 0.52494,
 9.10000,4493.55314,636.78780,9505.91050,123.27518,-20.48980,20.51223,531.95560, 1.25508, 0.09679,15.01849, 3.93684, 3.04678, 0.02130,-0.00429, 0.68205, 0.49312,252.57722,1482.74772,1926.32095,-2.16195,-1.23872, 0.52494,
 9.20000,4540.70711,653.43439,9487.60433,124.71813,-20.96160,20.68312,533.08152, 1.22936, 0.09440,15.05035, 3.98932, 2.98895, 0.02062,-0.00428, 0.68015, 0.49413,253.79239,1483.79906,1926.32095,-2.16195,-1.23872, 0.52494,
 9.30000,4587.76174,670.23657,9468.85872,126.16454,-21.43560,20.84989,534.23047, 1.20434, 0.09118,15.08428, 4.04102, 2.93109, 0.01993,-0.00420, 0.67842, 0.49516,255.03661,1484.87627,1926.32095,-2.16195,-1.23872, 0.52494,
 9.40000,4634.71532,687.18968,9449.67015,127.61479,-21.91179,21.01243,535.40248, 1.18010, 0.08704,15.12184, 4.09191, 2.87248, 0.01925,-0.00406, 0.67688, 0.49621,256.31014,1485.97958,1926.32095,-2.16195,-1.23872, 0.52494,
 9.50000,4681.56618,704.28898,9430.03518,129.06938,-22.39015,21.17067,536.59753, 1.15670, 0.08200,15.16420, 4.14193, 2.81239, 0.01856,-0.00385, 0.67555, 0.49728,257.61324,1487.10924,1926.32095,-2.16195,-1.23872, 0.52494,
 9.60000,4728.31265,721.52964,9409.95043,130.52892,-22.87055,21.32460,537.81562, 1.13423, 0.07615,15.21212, 4.19100, 2.75014, 0.01788,-0.00358, 0.67444, 0.49837,258.94620,1488.26549,1926.32095,-2.16195,-1.23872, 0.52494,
 9.70000,4774.95308,738.90675,9389.41259,131.99405,-23.35284,21.47422,539.05673, 1.11271, 0.06965,15.26589, 4.23902, 2.68516, 0.01719,-0.00326, 0.67356, 0.49948,260.30927,1489.44858,1926.32095,-2.16195,-1.23872, 0.52494,
 9.80000,4821.48581,756.41533,9368.41843,133.46538,-23.83683,21.61958,540.32084, 1.09219, 0.06271,15.32532, 4.28587, 2.61705, 0.01651,-0.00291, 0.67293, 0.50061,261.70271,1490.65873,1926.32095,-2.16195,-1.23872, 0.52494,
 9.90000,4867.90923,774.05030,9346.96477,134.94351,-24.32232,21.76075,541.60793, 1.07268, 0.05556,15.38979, 4.33144, 2.54559, 0.01583,-0.00254, 0.67254, 0.50176,263.12679,1491.89619,1926.32095,-2.16195,-1.23872, 0.52494,
10.00000,4914.22172,791.80651,9325.04852,136.42890,-24.80907,21.89781,542.91795, 1.05418, 0.04844,15.45834, 4.37560, 2.47079, 0.01515,-0.00218, 0.67240, 0.50294,264.58176,1493.16119,1926.32095,-2.16195,-1.23872, 0.52494,
10.10000,4960.42168,809.67874,9302.66665,137.92196,-25.29689,22.03085,544.25086, 1.03667, 0.04158,15.52977, 4.41825, 2.39284, 0.01447,-0.00183, 0.67250, 0.50413,266.06790,1494.45395,1926.32095,-2.16195,-1.23872, 0.52494,
10.20000,5006.50752,827.66168,9279.81623,139.42293,-25.78560,22.15992,545.60661, 1.02014, 0.03519,15.60270, 4.45929, 2.31212, 0.01379,-0.00153, 0.67285, 0.50534,267.58545,1495.77471,1926.32095,-2.16195,-1.23872, 0.52494,
10.30000,5052.47771,845.74995,9256.49437,140.93194,-26.27504,22.28507,546.98515, 1.00454, 0.02941,15.67580, 4.49866, 2.22915, 0.01311,-0.00126, 0.67342, 0.50657,269.13467,1497.12369,1926.32095,-2.16195,-1.23872, 0.52494,
